review_id,user_id,business_id,stars,year
1aZ7klLPnip6T9pWwsJCfQ,Bz-qjV3dPemz6LUJtO5ejA,Gr6nYrQ_-3p4LcE4M84lTw,4,2013
PAMq8wefYGah9ingRzc6uw,WzhoLpHMXI59ETuQ2sRVeQ,014TTYpoCTRxQ4rljxMmbQ,3,2017
JQF7WNDpSMOjadeccCWBYQ,6O0MxTs3Pzzj5cXSHgYmrw,842klWrQcZi4K4rLC10YKA,5,2007
e_WDQ3kC4VjJH86kmgN-ZA,By7u7BFAI9y9PiE3KV6d4w,s2TjkCMtPygI4FiaS0jWLg,5,2017
_1TuVXlHLMhATaqB1Wnu4A,GbcYr_XnbaiYAuFcgHZcbQ,Gr6nYrQ_-3p4LcE4M84lTw,2,2017
cfdaT2WYAgj3mKLL1u86mw,V2OQaeZvePoGkbZ-Uye6KA,mlgewa5y_a_AxVTamXGemA,5,2010
VgUaVM87u9b4Kyh24i4HVw,2y3yEU8ZZn0tvp6T3uOAjQ,gTui49AL7Of402vcwua13w,5,2018
41wJR1ZI3PUcZnPvN8dK7A,fdmU8SZCzcYd8sAh6dWGkw,Gr6nYrQ_-3p4LcE4M84lTw,1,2014
uAwzIdzIJApkJYxUn7lYdQ,xOvamWGChzaBZpeD7IpEeQ,Gr6nYrQ_-3p4LcE4M84lTw,1,2011
Ic7hfha17nQEb1w0f_fr3g,08V34sb6sPwdN97RzRXCNg,Gr6nYrQ_-3p4LcE4M84lTw,5,2015
muaU2p7shmAd61-rGMkTrg,ei8X5pyCur3d0CGb5EbnFA,Gr6nYrQ_-3p4LcE4M84lTw,2,2009
RrOpMsvdLwI-hbdDUf9-gA,3V_eOrneBc8Y0HmxKys6Yg,8_O6LXLyMgpq1g9CIwcW4w,5,2008
0GNHdeGCnUj6rukBbp_EbQ,SscLHLfGjklT6GGdX17pDg,00vHxQtHAIf7FnjGZuepfg,5,2009
2n56WmOt3SIAT38P0mNS5Q,NlUvDPjDbtSKtwl2UYufyw,tgdhpWSIqw2u9rNLokZKjA,5,2017
HfbOp35fBiMFfR2GufPxdw,tghoM8RlcMG9tBcmm_2KWw,Gr6nYrQ_-3p4LcE4M84lTw,1,2016
8k32Re2G2L0ww5-pj-4BfA,rhcnh8YR5Q-PUa6mnfbXWA,8_O6LXLyMgpq1g9CIwcW4w,2,2011
WREgqjsImqqQbtv26BoKhg,GTlD2yoNODSJLje_qhAiCQ,Gr6nYrQ_-3p4LcE4M84lTw,3,2010
9S2CaQkx7DqRmN9FgjOCqw,hEa7-IIWhZsMKvl0qNsGKw,Gr6nYrQ_-3p4LcE4M84lTw,2,2015
PghEvFDUz_DS-E2oHLP79w,4kFvXH1et2EiGYE3eD1wYg,hh6t95hiS-RqRt6bEz1SPw,4,2014
lc5NJJ8j937Pget2Pyrm-Q,TKxk0u0RYl7SOBDlIHhlcQ,Gr6nYrQ_-3p4LcE4M84lTw,1,2013
lqL81VdCZFgaiaKgndYRZA,3gWuyMGNN7p5Gz5zPLtiTA,yH1AyWc8uPmmsZOD3JlWqg,5,2015
tkQ3U1oLiSQyw6gMOTcQhQ,ihfAhKbsFxUnza0qVyMV6g,Gr6nYrQ_-3p4LcE4M84lTw,4,2009
q42m23b7WDm-ytLWkquBkA,V3fdfJ15tidgK_2RjKk20A,XPiujqYlO9ldyt_hjDjYPw,5,2016
wIXZop82YafSs4n7TYgidQ,4X4C16S-3OQCNe3gnqkXlw,Gr6nYrQ_-3p4LcE4M84lTw,4,2013
7yg5yyQ136no765OA7hMkg,Hi10sGSZNxQH3NLyWSZ1oA,AGR4G6RCCjzmtVk0xjLTrg,2,2017
JU90hN5U-y305Wneo5QPww,Sf722xwIvx8aLZbXy7UUBQ,gJpie45pHq5UFHH7CBSPqw,5,2012
qQzyrGa6SvrEuJpy_ejGPg,t5m8R3d89c0EiHqlfvpfwQ,tgdhpWSIqw2u9rNLokZKjA,5,2018
BClDd4r5ZscVQysZDk5lgA,CMZDABnxD44sGlCPekFu3w,gTui49AL7Of402vcwua13w,5,2018
Dob-cSg3D-CDG-nEJmkE4g,9Es2GUqb0iK0SAoJXsnKbQ,8_O6LXLyMgpq1g9CIwcW4w,4,2011
gpX1eBTwFLMm8NlffbX2Sw,XN_BKoWN7_2mjLsqIrxhqg,O0vdRrP-pxdEBaxAPSWYUw,5,2016
1XmwuTUY_XdJ5vVAd5XyWA,OExmdhEdcKHQQqXrv6ftTg,L17PfKnnk_sVm_e0bBgNAA,5,2017
KQcyLugb52y3hcJ7r_tKRg,uU-Rk1sj478gPh6Kug1wSw,8_O6LXLyMgpq1g9CIwcW4w,5,2006
hqaRuBhJp8CHnsltWgNzgg,KszbbGiXUD6GhjsFBplQ7A,00vHxQtHAIf7FnjGZuepfg,5,2012
zUZhI61RkfFVurj2F5BoTg,d7TKkDf_TJyitv6vHyhnqA,yH1AyWc8uPmmsZOD3JlWqg,5,2015
fcPiejA6yzdm8mK5AIphIQ,Rf9LV9Ha8OYkRQCFYjxLNA,8_O6LXLyMgpq1g9CIwcW4w,1,2009
w95Cqa20xXEGZ23GkmDHjA,4_OVSuZ8N8gqyHQjV7W8Bg,Gr6nYrQ_-3p4LcE4M84lTw,3,2015
LWXD6hhFyr8VWAoTbpEuPg,aGI_wfhcJ86DJ-67Lkty8g,mlgewa5y_a_AxVTamXGemA,4,2013
4GJC7CQBcnIVn8r5DNm7_A,CmfoaTMiwHygzzKmzFVa3A,8_O6LXLyMgpq1g9CIwcW4w,5,2015
l33jGQoWIxfX3mAZPLuUzw,5x5E-EhJxoNmHaIPRnyxsw,EUwQbPPvacOk3hZLb_2pGw,5,2015
EvsXo0NVg2z2HaSaWeu3Eg,aiZd7IOXFoWAWslpvnsCTQ,Gr6nYrQ_-3p4LcE4M84lTw,3,2014
TsNezfU7vpaJTV6mEWn6rA,hjSZv18-HkuM8aA3P41Y8A,842klWrQcZi4K4rLC10YKA,4,2010
1yEK2aNfk1fHKxaAN6HsEw,ueULbP6Rx9itu71IOW7U_g,XuO9tZt0mEJeawrrt0R52g,1,2018
nq1_RWAt_Yv8InyuEG5CqQ,K17847uudqPFPIjSPgxs2A,ebuycCvuqc3kn4wSBBOxVQ,3,2017
69FkRHnAyCTogxkkiAT1KA,cyXH1LXueFnsj9cz8hfw3A,Gr6nYrQ_-3p4LcE4M84lTw,3,2018
5SkpaOGRDvnGSvkTFZXSiw,ioLlffge69njred4-w-VlA,Gr6nYrQ_-3p4LcE4M84lTw,1,2015
1ZmZf7EPbhQSKSjRtX69ZA,cIVmIJD7nIiEcVGamfBoVw,ebuycCvuqc3kn4wSBBOxVQ,3,2013
ndHS_GFAm2iQ9PwG1n6Ucw,ApxFVS_OiC2a-2djSQ7bNg,Gr6nYrQ_-3p4LcE4M84lTw,4,2014
kAlT_rbxaMMo6wAtiKjbEQ,dvJCIib1sZj6USjhBuvz_A,8_O6LXLyMgpq1g9CIwcW4w,3,2006
FhKqMzTs4-fcPHxcpse-cg,KhhlZrnwPbJsgLN5tNrIFQ,Gr6nYrQ_-3p4LcE4M84lTw,3,2012
TZ2F-Mgkz1lBsP_0-Ilqwg,PeGiAHrjar80rgxuI41i5g,tgdhpWSIqw2u9rNLokZKjA,4,2016
0VeeGLFgFcWR7GSsEomdFg,55k31BcLkxb7o3nRXrApRQ,8_O6LXLyMgpq1g9CIwcW4w,2,2007
lX8WnmEUb0NPDtdFZ4YCYw,xEIM7xDBnntyf4SOnelUNQ,tgdhpWSIqw2u9rNLokZKjA,5,2017
OSGV6AhBvDfym6mL8orTlQ,JZmuoPbtW00nBXJjjv-nXw,XPiujqYlO9ldyt_hjDjYPw,2,2010
c5iAHtCqO8AJ6E3gtfxwNg,OY0lWSo1kw_B84JF89kAFQ,8_O6LXLyMgpq1g9CIwcW4w,3,2010
R9TKNk84AJDbU0hvqOKbow,yGmQn2Bjqfp8rMURu8JjKg,XuO9tZt0mEJeawrrt0R52g,4,2016
Wth0cbwIuHXrP2fmQ0siWg,CYlT55WAOHQzZOkec7ly3w,014TTYpoCTRxQ4rljxMmbQ,4,2015
y9BGh6twekH9ZJLnhYGfhA,mJfPaE-Cm1j8RokdVeKFLA,tgdhpWSIqw2u9rNLokZKjA,5,2016
YNoZKnbTEGD_20uRvnjwKQ,m0haNbpAx2GWqZS-w_T_iA,GROg6x3Lf-Tp3TgiTtYsoA,3,2016
B6uSXnOyg-1eFVUfittFxQ,hQpNsDF-kW4Usok1I2uE2A,tgdhpWSIqw2u9rNLokZKjA,1,2014
hogm92L_pKmStAxOf17tyg,EGh0HRlN8dyjrAIoEdjqpg,GROg6x3Lf-Tp3TgiTtYsoA,4,2018
vfvmBLyLU3PKdaJQRAymCw,hQjN1FuYaB4pQACZwfrclw,Gr6nYrQ_-3p4LcE4M84lTw,4,2013
FZYhyoMnq2Za8_JX3afCqw,vU9_lZqJQIR8btUYw7fqxA,8_O6LXLyMgpq1g9CIwcW4w,5,2017
AgWx7-IB0k6yp19TzuUxSQ,ZuLVDPYBM6nytPYDVzrtQA,hh6t95hiS-RqRt6bEz1SPw,5,2015
A0rYRSYFfl4dy5mhPKT7gA,_5CBueOmuJyPntzYKvdoJQ,Gr6nYrQ_-3p4LcE4M84lTw,3,2017
CoFLZOeGqQ25IVynhEdzPw,0Em8SOashbNjS1xnuKMVYQ,Gr6nYrQ_-3p4LcE4M84lTw,4,2015
KO4FhUjGrAcvJlpVJr1aNQ,SslgC6kUSxuHFCTzDbUtYA,YvSECK1Zi0cOYx8p1wZILw,5,2017
WlYQuJcpzF3bDCkPi-I9Sg,_6Zg4ukwS0kst9UtkfVw3w,XPiujqYlO9ldyt_hjDjYPw,4,2010
8AVBTNR3zkUESOSuz8xDaA,ei8X5pyCur3d0CGb5EbnFA,842klWrQcZi4K4rLC10YKA,2,2008
smJmpdtnIYXWrtIPDXr-xQ,x4AXNJFE3m-ZFQK-CA154w,Gr6nYrQ_-3p4LcE4M84lTw,1,2009
IaOUtZvq-I4rc_XwuNzDbw,oWuBn0litQiUJQ0879qldQ,EUwQbPPvacOk3hZLb_2pGw,5,2015
sfvNXjiIgDH-ZCYeGFoI2g,7ck8-JLKYH9d3kvpzuYu8A,ebuycCvuqc3kn4wSBBOxVQ,5,2014
2BTtpguHXdL7qKiEHG6pdQ,Bt_34fajdck7l0MnD2rmAQ,gTui49AL7Of402vcwua13w,5,2017
sPyFQInYYU2I2nyOiuG0EA,B-Q2k4xSPLx5f8I1SLSnqA,EUwQbPPvacOk3hZLb_2pGw,5,2016
8to8CEZom5dbANWVMosi0A,NvHxW4eaIjlbrRE-9Qr-Jw,gTui49AL7Of402vcwua13w,5,2017
SfJyTMnYdYr2FvSDLnuHSw,QdAUQ5SCK4Y6FMo92Ay3vg,Gr6nYrQ_-3p4LcE4M84lTw,4,2016
21OWyhe1UQDzb696Vw3wzQ,vyDjNAM1pfr44qbV3WW0Lw,Gr6nYrQ_-3p4LcE4M84lTw,1,2016
KQ0jNfLgvYKCSFxGpXjOog,1OSARXZ-t1RDY2JgbLY_oQ,842klWrQcZi4K4rLC10YKA,4,2008
bPvJznAVoeVL4q9QsAxW9w,e9j4wycmCrM2wx2SoIlSMA,6Hxfp_5QP0BEAgBPvV0Agw,5,2015
atweAPIz-a_6a5lmcp4MHQ,UbR2cFPFZoWOnl64XHrDOQ,mlgewa5y_a_AxVTamXGemA,2,2013
kmRa9y59iIREYOQPlWSeKQ,EHt-_kJ5l9IdwdKI5mZCHg,Gr6nYrQ_-3p4LcE4M84lTw,3,2011
MmgxsHeJeIgluCllnKFDNA,WJVedIAJN0FRxDn6M1tLkA,s2TjkCMtPygI4FiaS0jWLg,4,2015
YFfDkH5aFuWe74KFXxgSHQ,8hGdpCX35mQ9JtxzlYdlfg,8_O6LXLyMgpq1g9CIwcW4w,5,2015
T6HSwf_YwrBZv04Z0neF3w,4I0CNcNYC64DzlP97I6stA,BUPdkTi2UMH2D5dkymVnYw,5,2012
S-tLZ5FqW_1RDDIvLwKOKA,2q3t_GWk-iHHUrDMykN5yg,tgdhpWSIqw2u9rNLokZKjA,3,2017
EbG8HLQNgBfJ340rP_j-Qg,OdtM1kjtkh5WhQ9Mj058_w,Gr6nYrQ_-3p4LcE4M84lTw,3,2009
csKjmsoHKEhX-Hdlbdmg4A,UXcOSMHZM2RPWTgjQbKDJg,tgdhpWSIqw2u9rNLokZKjA,5,2013
wa_km1YI7KvVxbo3hy2H-Q,hjD83QZ5BYTBG0gx1Wl4ww,ebuycCvuqc3kn4wSBBOxVQ,1,2010
439oWFdJ7L7ZM0atfOs4hw,P9hbcVoZIPKF4gV8KH427A,Gr6nYrQ_-3p4LcE4M84lTw,3,2011
3gK7D_Pi5nC4m9vbC2fEMw,LdWIjNvjdaAoAfpQhT6F9w,uX2TOURTQP1RshDcGyiIPA,5,2014
FI2nXU_kVq6j8F1HVVpx8g,cEl4kMHjDp3-S72X0Ab09A,Gr6nYrQ_-3p4LcE4M84lTw,2,2017
t7RY735JC0WtqLZRJUN8ow,nUD_Duu-NR7qfyq8fgqiAQ,gTui49AL7Of402vcwua13w,5,2017
MvNa-wIxsAxOItNK7fyabQ,WLiTdDfomvYUvwX7ulaWiw,Gr6nYrQ_-3p4LcE4M84lTw,3,2011
Rww8It93uFJf15zi3SFfLw,EXpJA7VpA6U3lt2LaZaz-g,gTui49AL7Of402vcwua13w,5,2017
5z_nR81paFm-ZeQM_Kschg,iYXQCx7IWJslr_WTLjn6lw,XuO9tZt0mEJeawrrt0R52g,3,2013
NIrwbxKoz3Z4RmXnoxEjYw,I_Acg_LgWdBL7lv3vD0qqw,Gr6nYrQ_-3p4LcE4M84lTw,1,2018
L-w-anhNU-SvYNBtCw4W7Q,XvL3WrRN0_3hw0P5tO0J1Q,ebuycCvuqc3kn4wSBBOxVQ,3,2010
sf-DBGoEZd7XyD4I18veig,W2w1BXcaRjAwccjb8edpWg,XPiujqYlO9ldyt_hjDjYPw,2,2012
H3mL6Ociuvl3xuu6-YBRYQ,ugX3dW5aSZ6m4X-2n6Ye8A,tgdhpWSIqw2u9rNLokZKjA,5,2017
cOF6Z1ruuT6tVYkokCfMeA,4BwFevANosLLl4x4CiCtHg,Gr6nYrQ_-3p4LcE4M84lTw,5,2015
IVt9l4ffmyItwJQ499CV0w,I4hf2x_Iq4gC_AirrTO1fA,Gr6nYrQ_-3p4LcE4M84lTw,2,2013
gOApsf_S_1az0PQtQyiA-Q,KDAz5UiVxF6mmqnwb6BxYw,Gr6nYrQ_-3p4LcE4M84lTw,4,2016
qfo4SPHX05HA0nUGxcHyXA,gazg2q9r0-KRXz501KEvkA,8_O6LXLyMgpq1g9CIwcW4w,5,2008
D5HU-62pkVmcCsYH7S1wvg,_zhw8jZJXbLCvP7EAixVRw,842klWrQcZi4K4rLC10YKA,5,2014
Mvh4irBQiJs1kayvJrAzKA,yonKJu_eOLqfBVKjC6E_Og,Gr6nYrQ_-3p4LcE4M84lTw,1,2017
VDfWFxnR-m3AMeIFjykn0A,7xWrRJ5kfgcQyQ3UL3fImQ,-k1iNvlyQZkZ14Hcqzlk4Q,3,2014
3Lh8pAty993rQS4EsAI0Gw,UXcOSMHZM2RPWTgjQbKDJg,XuO9tZt0mEJeawrrt0R52g,1,2010
GoWzS8Eh_Ro6M9kvz2i8Ag,n3Gg5mIokBirc8s_unINnQ,014TTYpoCTRxQ4rljxMmbQ,1,2014
lXIchp33w1iNervdU7YLaQ,84HvpQDxcHWmbMDfs8IEYw,Gr6nYrQ_-3p4LcE4M84lTw,3,2008
enM-iT5Qwuz_I6rGHgciQg,Gb9Y_f1xslY1mDvvHBXaLg,Gr6nYrQ_-3p4LcE4M84lTw,2,2015
uUVBiJkybu2rYJcVOJH3Yg,gpqGjIHlvUKDTttna4wcZQ,8_O6LXLyMgpq1g9CIwcW4w,3,2007
cKF1j3PtbeT-OKidotgfPw,mWPVj0u9nF75r72ilOWjWA,GROg6x3Lf-Tp3TgiTtYsoA,4,2012
YP7xPs_okXx3IPmPqk8bsw,y3Wtx1pOvTiqsJRkjceXiw,842klWrQcZi4K4rLC10YKA,3,2010
YhpkOZc9cyrNul_bgJngBg,nHpoXO5mmVqkKy4MWWWyRA,gJpie45pHq5UFHH7CBSPqw,5,2014
Iq2woG4J2MUEe4znRbN5MQ,gwUnpktZkm0QsnCbtRhpMg,8_O6LXLyMgpq1g9CIwcW4w,4,2015
UHW3LDNoJe80fHpAxB7QxQ,GJVxudHglmgU7NtWAzEw5Q,ebuycCvuqc3kn4wSBBOxVQ,3,2010
Mb8nZG5hp1sQdNldjQoGiA,HxyLRaoH9PS09M6R3rV-EQ,ebuycCvuqc3kn4wSBBOxVQ,2,2015
ZVl9FtSe1-AJsUHw5cpdoA,VClMTiHXXYlLNjalD3N4XQ,4fC6oyVSEH3nz6xCEy3cig,3,2014
LSGQkQEAIovri5cjrsdG6Q,ANEBWsUkztf5lFOBHrW99Q,Mtm17-DsIO6TH-eT14raCQ,5,2013
Yh6i12JeK7xZ_Ysl99Re7Q,0kGjjGftV5PdhnZanz39vw,mlgewa5y_a_AxVTamXGemA,5,2008
VJond96WHgHGM1u9zazEyQ,3b2q_BzCDB62LsnUznC49g,Gr6nYrQ_-3p4LcE4M84lTw,3,2007
sAaUxpWBf4Bz31v5YO97Jw,Qa6pXC7xhG-l9iUKQLKW2g,GROg6x3Lf-Tp3TgiTtYsoA,1,2011
6mrEWFnj92QFwmxDbRRlPA,qGtc7Lb6uobFHx2NXURUJQ,gTui49AL7Of402vcwua13w,5,2016
dGRzEIP33t173r-8eua4Og,OriZprtD3fn9PPHIdQq6Zw,Gr6nYrQ_-3p4LcE4M84lTw,4,2011
LtPUmXkOLT9vdonrudQWCg,TJ1sCtX_0YCmbDe7Vcms7g,8_O6LXLyMgpq1g9CIwcW4w,5,2017
otTBqf40DYSmtQ9CfbAPCg,VClMTiHXXYlLNjalD3N4XQ,L17PfKnnk_sVm_e0bBgNAA,4,2015
r7IdRkM-1cKv76PuDirj2g,bEGLhmfZB3wgVZcn9Aswwg,hh6t95hiS-RqRt6bEz1SPw,5,2014
sBN41Wf_9YG6TRlnIOYc1Q,Bvd6R2GH0eSiUhKg7sS7Tw,Gr6nYrQ_-3p4LcE4M84lTw,1,2016
YJBfswSf99rtFNTc7ed2wQ,Jt3GylPuH64uA3zTdbMdCg,ebuycCvuqc3kn4wSBBOxVQ,5,2011
dGqfLOOVN-NGy50vNvvS7g,LDTDTxVHu5w8loaoZfccGA,gJpie45pHq5UFHH7CBSPqw,5,2017
6B5y3hBFkZ6chEyWJGEmCQ,KFFIyUxC0TQjx__OYlmhnA,gJpie45pHq5UFHH7CBSPqw,5,2012
g__wYYyOLPauCQ56fqlGyQ,Z3SbFPFN9dUkXNr5xRy4gA,gTui49AL7Of402vcwua13w,5,2017
89e-0ZelNgUoAO3smdCz3w,FOjWOTVEQyjChNghH-JoFQ,ebuycCvuqc3kn4wSBBOxVQ,3,2011
8zud8RWzyJHeoNZ0Qpst5Q,aO4EVsL7I262gp36VsbuTg,Gr6nYrQ_-3p4LcE4M84lTw,2,2018
ogmfxACNXyokVRv7tp15LA,d-BrAozLM3Ov7bgwAFNs2w,00vHxQtHAIf7FnjGZuepfg,4,2008
pDn7jo4BcWeI9OpLjd5bBQ,idKeOCbYO0ZNxUrl8ZDcfA,tgdhpWSIqw2u9rNLokZKjA,5,2016
S79DxbXGPddmHlUxXuEA4g,JtGJ2c1_gn1xruejLShmfQ,GROg6x3Lf-Tp3TgiTtYsoA,1,2016
pR3BgKG7wle2FZ0nVNAGaw,YhLY3qrKUq4Y6bw0OAUVng,gJpie45pHq5UFHH7CBSPqw,5,2012
2SXl8EbLbw1_SQZB8myz6g,UW3go_HeTRfpfpEqswsL0w,mlgewa5y_a_AxVTamXGemA,4,2012
psLd0QxC_1MSfRG4CYYjTQ,ZCVEZmTB_StK-UXA3WPVlQ,hh6t95hiS-RqRt6bEz1SPw,4,2017
yO8TxdwrI6t83PUUX2Xt2g,g7kLLCEdoiu5r-m4WxYC5g,ebuycCvuqc3kn4wSBBOxVQ,4,2013
HRtR1lSwlSfblnrTvC08FA,JGKMcH537WSicUzW0lZp-g,Gr6nYrQ_-3p4LcE4M84lTw,3,2013
Y_14amBc_hGi-Mb0ix_O4Q,aKGX7B2iHtyhOKRL7pnvnQ,tgdhpWSIqw2u9rNLokZKjA,5,2016
TYs0L11mMsXeXgTQ9VBgXg,Ii4fgwfnyv9l8S_7p-nkkA,842klWrQcZi4K4rLC10YKA,5,2011
fKUmuuY9gBoSUdFlkdcdUQ,YAJswo-twIgeKX0mdW2r3A,ebuycCvuqc3kn4wSBBOxVQ,5,2010
4w4iZkVPxYeuaSSFZ7mhFw,-LMWP-hwBlAV0ueJUrPHqw,tgdhpWSIqw2u9rNLokZKjA,4,2017
aQ3sFcrIm0iIJjplZIQONw,kynZbMAQ7o0GBwPIUxi0Fg,tgdhpWSIqw2u9rNLokZKjA,5,2017
o6qoHd4eE9bL42wa8B_HOA,L-YwqsxAdOn4X0Rs_xg4pw,uX2TOURTQP1RshDcGyiIPA,5,2011
aTjHosMKZ_W40vFUUrtecg,Ge-ywoM6nisZLGMVD-X-qQ,Gr6nYrQ_-3p4LcE4M84lTw,2,2015
ztZ1s7ppZ2A2xlaenGLxtw,NY0fXpqQw09ie7hqzdsjPw,hh6t95hiS-RqRt6bEz1SPw,4,2006
vXlV83cIPV3wMEtj658k_w,qhF2nm5cJitFdpufsLgwoA,mlgewa5y_a_AxVTamXGemA,5,2017
vX_zh_gBA4BGdHyRtfQ3ZA,61jlFStawQNheTQ2ZD9mfw,842klWrQcZi4K4rLC10YKA,1,2010
mREzSzhU8lCMDMbim-5voA,zmmcTJLaj8SL0tU5qAnlSA,GROg6x3Lf-Tp3TgiTtYsoA,2,2016
_25WdMqDxqtblTEQp6LbFg,9u71JMoEPQP8TJOfAIbypA,GROg6x3Lf-Tp3TgiTtYsoA,1,2017
IlyTlpb-PaeujjxEQDu_8w,rcEzhJkUBXyneQPAfdHstg,gTui49AL7Of402vcwua13w,5,2017
59dk4fkPDrJongwQfKOD9w,hQoqyEbM6-gRUTBUuq_RsA,GROg6x3Lf-Tp3TgiTtYsoA,1,2016
6D-_lbRFWewqHs8ofVsn1g,sDKtuYT7yCGiIJESZ0bYKA,Gr6nYrQ_-3p4LcE4M84lTw,1,2008
retqsC1iYFkJfAM5-uCCMQ,sHpyKUbLp9W2JIbC9qd_9Q,tgdhpWSIqw2u9rNLokZKjA,5,2017
Rw4TtinUz4lVIHNvL8NX4Q,FJSf-pWVTRrM5Y7rijZsoQ,Gr6nYrQ_-3p4LcE4M84lTw,3,2009
q_hyOAHO6PkB9viCJWycqw,TKrmHESCZY_wr0kfbg-TBw,OgSb5-2Nj8qgniiir9tvSw,3,2017
Rsy21E_JU3dwLLbn5NdxTQ,t2G80WU3NeorgWkXiTbWDw,8_O6LXLyMgpq1g9CIwcW4w,5,2014
RaM9UmI3hIMU68CkEvyM9w,pvnPmL8c38DCatzDMu0fPQ,tgdhpWSIqw2u9rNLokZKjA,5,2016
PwIFyWGaltIOno0VcrOVBw,M8jvmogEg3lOrl_X7wuALQ,8_O6LXLyMgpq1g9CIwcW4w,5,2018
iSPgQKedHY0l2f8wZL1eBg,8EBakKUxC3-c69J2xZ79bA,ebuycCvuqc3kn4wSBBOxVQ,3,2010
qmFWCbRPpEYF8FFiFSgP9w,pX_tG3w4cSksm634TZkn0Q,gcTHLDX2jcc1LiXsqyaNtg,1,2012
Jj_EIW70lkHn4AGY5F2QxA,CTdMrBtxbHW8cVph3L_dgQ,gcTHLDX2jcc1LiXsqyaNtg,5,2008
SgC3cVAnxHolG6zk7jqccA,5XpXurNT1rdOZsOPTfLxLg,Gr6nYrQ_-3p4LcE4M84lTw,3,2015
58izsm4Lywtmib8jyEwHBw,KwEOxqjYKAdaGRU3dOV4qA,842klWrQcZi4K4rLC10YKA,4,2007
CZl0QRDJi3rbcqVuR49qNA,AAMGtVHJUVicpCGmnL_wjA,GROg6x3Lf-Tp3TgiTtYsoA,1,2017
GNXIuLLYVyJ5ARvF3bs7lw,KZojeg0rEdisrNq05KB0_Q,Gr6nYrQ_-3p4LcE4M84lTw,3,2014
nxuZKcoQaaeaUOnsCaJcuw,vx9y_DLZUe3vTs7z-u-7ew,6Hxfp_5QP0BEAgBPvV0Agw,5,2017
rXlN7R2ii5L1e77pk0LT_g,BbAsfr9SfyjEUZUpsJUMbQ,tgdhpWSIqw2u9rNLokZKjA,5,2016
qOEFsMno8FOh2DLFmCjE9Q,PuNmVekB9VQka0hEwNoLng,GROg6x3Lf-Tp3TgiTtYsoA,1,2014
829A4jQ-xSxLcnoakSPcVw,xTPOUfjGj-C4aJ_C5DzgAQ,mlgewa5y_a_AxVTamXGemA,1,2015
k8p20LagMwrRrsCXBBIxXQ,259HRk7GrlpiMYuKdD7tKQ,tgdhpWSIqw2u9rNLokZKjA,5,2017
QJLaqu1IkP577h5GbEZiIg,cDOO2NzXZnhRsWLMiVU1BA,Mtm17-DsIO6TH-eT14raCQ,1,2016
gRXzxf_O__rXNM0DXqiBQA,jzA0zKqD5Wdd8QOG-H44Wg,Gr6nYrQ_-3p4LcE4M84lTw,5,2015
QsHFZZYn4KSAVZ8CYRpyBA,AAAFE3okC9bBLN5d-ozcDg,s2TjkCMtPygI4FiaS0jWLg,5,2016
aCNyCWu4QZ00DPsxEz9u3A,ULuy0RehWLKZFFBhI8JUJw,Gr6nYrQ_-3p4LcE4M84lTw,2,2016
MhiNn8y_cCQNWi4RyxtI5A,jYQYy9KPeou1PvIOHbmrXg,00vHxQtHAIf7FnjGZuepfg,5,2017
yrsw7lg_28e1v334cUNO3w,i7zuRDllj1KTqoSHUayV_w,842klWrQcZi4K4rLC10YKA,2,2008
oGRMU2QBiXGkYDS84Zb7KQ,j7QAx9MEmqMolj-SVnrFPw,8_O6LXLyMgpq1g9CIwcW4w,2,2011
WCD5QPocc2L3U5xjf_sjbw,UrOVUCM56jcyN0jX1darJA,ebuycCvuqc3kn4wSBBOxVQ,2,2010
e8ilJqxViEEv7Q3ts5kcPg,EFD3bYHq_a4ngZ-4S2ZQXw,00vHxQtHAIf7FnjGZuepfg,5,2012
oplnk2PZQdSseA6tJ897kg,_XX95VW45af3otrKfL48Gw,GROg6x3Lf-Tp3TgiTtYsoA,1,2017
yYcJxecfwFSX1rAw21uyiQ,q6z6x4jLrxVE39nUpaMWyA,EUwQbPPvacOk3hZLb_2pGw,5,2016
0lOyGYnyBHkiqwSe9ErBDg,QfopJtrbOsludhTQNFwQiw,XPiujqYlO9ldyt_hjDjYPw,4,2014
XeJL1lFELF_l4qqTDkDyLQ,CD8FeqtQ2brM_IaFEvNTjw,tgdhpWSIqw2u9rNLokZKjA,5,2016
BTsLUkbMwqczOVT4A3nwiw,nzaGTvzl5c7AV0EaoOkhpw,EUwQbPPvacOk3hZLb_2pGw,5,2015
l_acZaAXVm4MfqBj0TwLyQ,rIlkPMpY703msPDdoxuyog,842klWrQcZi4K4rLC10YKA,5,2006
oF1IKzzGUgnHf9cpSc7m8A,R8tUXyAK5_zo6ubE7AsDEA,Gr6nYrQ_-3p4LcE4M84lTw,3,2013
X1eRRa_EaHi_F78JHZJwrQ,DH-roG8o4Ahw0PWx5Az08w,GROg6x3Lf-Tp3TgiTtYsoA,1,2016
h8x71G6cD52n8m_XLPTU6Q,gfQqQYI5_hCAGEHlHXIz2Q,Gr6nYrQ_-3p4LcE4M84lTw,1,2008
qIwGRWNLr56EBtQRazzuDg,1Jbn78Lt97FWBOC6Zh9HOw,8_O6LXLyMgpq1g9CIwcW4w,4,2012
ofzLdetL6ic0t57EKQa4kQ,D9kL_wIhq2xATkPvFoduEQ,ebuycCvuqc3kn4wSBBOxVQ,4,2009
